Frequency,XinV,YinV,RinV,outputphase
44000,-0.0138837,-0.0138837,0.0516474,0.0534804
44000,-0.0138817,-0.0138817,0.0516474,0.0534804
44500,-0.0135785,-0.0135766,0.0515273,0.0532763
44500,-0.0135346,-0.0135346,0.0515139,0.053261
44500,-0.0135232,-0.0135232,0.0515101,0.0532553
44500,-0.0135213,-0.0135213,0.0515101,0.0532553
44500,-0.0135174,-0.0135174,0.051512,0.0532553
45000,-0.0132199,-0.013218,0.051388,0.0530512
45000,-0.0131779,-0.0131779,0.0513747,0.0530379
45000,-0.0131665,-0.0131665,0.0513747,0.0530341
45000,-0.0131646,-0.0131646,0.0513747,0.0530341
45000,-0.0131646,-0.0131646,0.0513747,0.0530341
45500,-0.0128804,-0.0128785,0.0512469,0.05283
45500,-0.0128403,-0.0128403,0.0512335,0.0528147
45500,-0.0128308,-0.0128308,0.0512297,0.0528109
45500,-0.0128289,-0.0128289,0.0512297,0.0528109
45500,-0.0128289,-0.0128289,0.0512297,0.0528109
46000,-0.0125485,-0.0125466,0.0511076,0.0526145
46000,-0.0125104,-0.0125085,0.0510943,0.0526011
46000,-0.0125027,-0.0125027,0.0510905,0.0525973
46000,-0.012497,-0.012497,0.0510905,0.0525954
46000,-0.0124932,-0.0124932,0.0510905,0.0525954
46500,-0.0122262,-0.0122243,0.0509665,0.0524027
46500,-0.012188,-0.012188,0.0509531,0.0523894
46500,-0.0121766,-0.0121766,0.0509512,0.0523856
46500,-0.0121747,-0.0121747,0.0509493,0.0523837
46500,-0.0121747,-0.0121747,0.0509493,0.0523837
47000,-0.0119019,-0.0119,0.0508273,0.0521948
47000,-0.0118676,-0.0118676,0.0508139,0.0521777
47000,-0.011858,-0.011858,0.0508101,0.0521758
47000,-0.0118561,-0.0118561,0.0508082,0.0521739
47000,-0.0118542,-0.0118542,0.0508082,0.0521739
47500,-0.0116006,-0.0115986,0.050688,0.0519907
47500,-0.0115624,-0.0115624,0.0506766,0.0519774
47500,-0.0115548,-0.0115548,0.0506728,0.0519736
47500,-0.0115491,-0.0115491,0.0506747,0.0519736
47500,-0.0115491,-0.0115491,0.0506728,0.0519717
48000,-0.0112973,-0.0112954,0.0505526,0.0517905
48000,-0.011263,-0.011261,0.0505412,0.0517771
48000,-0.0112534,-0.0112534,0.0505373,0.0517733
48000,-0.0112515,-0.0112515,0.0505354,0.0517714
48000,-0.0112515,-0.0112515,0.0505354,0.0517714
48500,-0.0110112,-0.0110093,0.0504191,0.0515997
48500,-0.0109769,-0.0109769,0.0504076,0.0515864
48500,-0.0109711,-0.0109711,0.0504038,0.0515826
