Frequency,XinV,YinV,RinV,outputphase
0.5,3.71935e-005,0.000280382,0.000283243,82.29
0.5,2.86103e-005,0.000265123,0.000266077,83.832
0.5,2.57493e-005,0.000269892,0.000271799,84.516
0.5,2.6703e-005,0.000277521,0.000278475,84.384
0.5,3.62399e-005,0.000273706,0.000276567,82.38
0.5,3.71935e-005,0.000273706,0.000276567,82.122
0.5,3.52862e-005,0.000273706,0.000276567,82.53
0.5,3.14715e-005,0.000275614,0.000277521,83.388
0.5,2.57493e-005,0.000288965,0.000289919,84.732
0.5,2.86103e-005,0.000290873,0.000291826,84.252
0.5,3.43325e-005,0.000287058,0.000288965,83.118
0.5,3.81472e-005,0.000282289,0.00028515,82.212
0.5,3.71935e-005,0.000276567,0.000279428,82.332
0.5,3.24252e-005,0.000275614,0.000277521,83.25
0.5,2.86103e-005,0.000278475,0.000279428,84.126
0.5,3.05178e-005,0.000283243,0.000284197,83.826
0.5,3.43325e-005,0.000283243,0.00028515,83.04
0.5,3.81472e-005,0.000280382,0.000283243,82.176
0.5,3.62399e-005,0.00027466,0.000277521,82.416
0.5,3.24252e-005,0.000273706,0.000275614,83.202
0.5,2.86103e-005,0.000278475,0.000279428,83.988
0.5,3.05178e-005,0.000283243,0.000284197,83.826
0.5,3.52862e-005,0.000284197,0.000286104,82.926
0.5,3.71935e-005,0.000280382,0.000283243,82.308
0.5,3.71935e-005,0.000276567,0.000278475,82.182
0.5,3.05178e-005,0.000269892,0.000271799,83.52
0.5,2.76567e-005,0.000272753,0.000273706,84.15
0.5,2.57493e-005,0.00028515,0.000286104,84.66
0.5,3.62399e-005,0.00028515,0.000288012,82.692
0.5,4.00546e-005,0.000280382,0.000283243,81.774
0.5,3.71935e-005,0.000276567,0.000278475,82.182
0.5,3.24252e-005,0.000275614,0.000277521,83.25
0.5,2.9564e-005,0.000278475,0.000280382,83.868
0.5,3.05178e-005,0.000283243,0.00028515,83.688
0.5,3.52862e-005,0.000282289,0.000284197,82.878
0.5,3.71935e-005,0.000278475,0.000280382,82.236
0.5,3.62399e-005,0.00027466,0.000277521,82.416
0.5,3.14715e-005,0.000273706,0.000275614,83.34
0.5,3.05178e-005,0.000278475,0.000280382,83.718
0.5,3.24252e-005,0.000280382,0.000283243,83.244
0.5,3.71935e-005,0.000280382,0.000283243,82.44
0.5,3.81472e-005,0.000276567,0.000279428,82.062
0.5,3.43325e-005,0.000273706,0.000276567,82.806
0.5,3.05178e-005,0.000276567,0.000278475,83.556
0.5,3.05178e-005,0.000281336,0.000283243,83.796
0.5,3.43325e-005,0.000283243,0.00028515,83.022
0.5,3.71935e-005,0.000280382,0.000283243,82.29
0.5,3.71935e-005,0.000275614,0.000278475,82.296
0.5,3.33788e-005,0.000273706,0.000275614,82.926
0.5,2.9564e-005,0.000276567,0.000277521,83.814
0.5,3.05178e-005,0.000279428,0.000281336,83.748
0.5,3.43325e-005,0.000281336,0.000283243,82.992
0.5,3.71935e-005,0.000279428,0.000282289,82.404
0.5,3.52862e-005,0.000275614,0.000277521,82.704
0.5,3.05178e-005,0.000273706,0.000276567,83.49
0.5,2.86103e-005,0.000276567,0.000278475,83.964
0.5,3.05178e-005,0.000279428,0.000281336,83.616
0.5,3.43325e-005,0.000279428,0.000281336,82.944
0.5,3.52862e-005,0.000275614,0.000278475,82.566
0.5,3.24252e-005,0.000271799,0.000273706,83.016
0.5,2.86103e-005,0.000272753,0.000273706,83.874
0.5,2.76567e-005,0.000277521,0.000278475,84.246
0.5,2.9564e-005,0.000280382,0.000281336,83.898
0.5,3.24252e-005,0.000279428,0.000281336,83.208
0.5,3.52862e-005,0.000276567,0.000278475,82.722
0.5,3.24252e-005,0.00027466,0.000276567,83.232
0.5,3.05178e-005,0.000276567,0.000278475,83.688
0.5,3.05178e-005,0.000279428,0.000281336,83.748
0.5,3.33788e-005,0.000282289,0.000284197,83.142
0.5,3.71935e-005,0.000279428,0.000282289,82.404
0.5,3.52862e-005,0.000276567,0.000278475,82.584
0.5,3.24252e-005,0.00027466,0.000276567,83.232
0.5,2.86103e-005,0.000277521,0.000278475,83.976
0.5,3.05178e-005,0.000281336,0.000283243,83.796
0.5,3.43325e-005,0.000283243,0.00028515,83.04
0.5,3.71935e-005,0.000280382,0.000283243,82.422
0.5,3.62399e-005,0.000276567,0.000279428,82.47
0.5,3.24252e-005,0.00027466,0.000276567,83.1
0.5,2.9564e-005,0.000276567,0.000278475,83.826
0.5,3.05178e-005,0.000280382,0.000282289,83.766
0.5,3.43325e-005,0.000283243,0.00028515,83.022
0.5,3.71935e-005,0.000281336,0.000284197,82.326
