Frequency,XinV,YinV,RinV,outputphase
0.5,-2.9564e-005,0.00014782,0.000150681,101.16
0.5,-2.3842e-005,0.000142098,0.000144006,99.288
0.5,-2.19346e-005,0.000149728,0.000150681,98.094
0.5,-2.86103e-005,0.000144959,0.00014782,100.908
0.5,-1.62126e-005,0.000142098,0.000143052,96.402
0.5,-2.3842e-005,0.000149728,0.000151635,98.838
0.5,-2.6703e-005,0.000140191,0.000143052,100.47
0.5,-2.00273e-005,0.000142098,0.000143052,97.98
0.5,-2.6703e-005,0.00014782,0.000149728,99.918
0.5,-2.28883e-005,0.000141145,0.000143052,99.072
0.5,-2.00273e-005,0.000150681,0.000152589,97.278
0.5,-2.6703e-005,0.00014782,0.000149728,100.212
0.5,-2.28883e-005,0.000144006,0.000145913,98.904
0.5,-2.19346e-005,0.000153542,0.000154496,97.89
0.5,-3.14715e-005,0.000149728,0.000153542,101.508
0.5,-2.00273e-005,0.000146867,0.00014782,97.476
0.5,-2.3842e-005,0.000151635,0.000153542,98.73
0.5,-3.14715e-005,0.000145913,0.000148774,102.114
0.5,-2.0981e-005,0.00014782,0.000148774,97.95
0.5,-2.57493e-005,0.000152589,0.000154496,99.384
0.5,-2.76567e-005,0.000141145,0.000143052,100.944
0.5,-2.00273e-005,0.00014782,0.000149728,97.41
0.5,-2.6703e-005,0.00014782,0.000150681,100.17
0.5,-2.3842e-005,0.000139237,0.000141145,99.462
0.5,-2.00273e-005,0.000149728,0.000151635,97.56
0.5,-2.6703e-005,0.00014782,0.000149728,100.212
0.5,-2.0981e-005,0.000145913,0.00014782,98.022
0.5,-2.47956e-005,0.000153542,0.00015545,98.856
0.5,-2.6703e-005,0.000145913,0.00014782,100.35
0.5,-1.81199e-005,0.000149728,0.000151635,96.816
0.5,-2.3842e-005,0.000153542,0.00015545,98.616
0.5,-2.47956e-005,0.000144006,0.000145913,99.678
0.5,-2.00273e-005,0.00014782,0.000149728,97.41
0.5,-3.05178e-005,0.000149728,0.000152589,101.31
0.5,-2.6703e-005,0.000143052,0.000145913,100.494
0.5,-2.57493e-005,0.000152589,0.000154496,99.42
0.5,-2.9564e-005,0.000145913,0.00014782,101.358
0.5,-2.3842e-005,0.000141145,0.000143052,99.33
0.5,-2.6703e-005,0.000148774,0.000150681,99.876
0.5,-2.6703e-005,0.000142098,0.000144959,100.59
0.5,-1.71663e-005,0.000145913,0.000145913,96.51
0.5,-2.76567e-005,0.000150681,0.000153542,100.236
0.5,-2.0981e-005,0.000144959,0.000145913,98.094
0.5,-2.19346e-005,0.000143052,0.000144959,98.43
0.5,-2.28883e-005,0.000143052,0.000145913,98.946
0.5,-2.47956e-005,0.000145913,0.00014782,99.294
0.5,-2.47956e-005,0.00014782,0.000149728,99.168
0.5,-2.0981e-005,0.000145913,0.000146867,98.058
0.5,-1.14442e-005,0.000144006,0.000144959,94.482
0.5,-2.28883e-005,0.000149728,0.000151635,98.31
0.5,-2.86103e-005,0.000144959,0.00014782,100.908
0.5,-2.47956e-005,0.000151635,0.000153542,98.97
0.5,-3.14715e-005,0.000156404,0.000159265,101.076
0.5,-2.76567e-005,0.000145913,0.00014782,100.602
0.5,-2.47956e-005,0.000151635,0.000153542,99.216
0.5,-2.9564e-005,0.000148774,0.000151635,100.866
0.5,-2.28883e-005,0.000144959,0.000145913,98.61
0.5,-2.19346e-005,0.000152589,0.000153542,97.956
0.5,-2.3842e-005,0.00014782,0.000149728,98.958
0.5,-1.71663e-005,0.000145913,0.000146867,96.486
0.5,-2.28883e-005,0.000148774,0.000149728,98.382
0.5,-2.28883e-005,0.000142098,0.000144006,98.766
0.5,-1.81199e-005,0.00014782,0.000148774,96.936
0.5,-2.6703e-005,0.00014782,0.000149728,99.966
0.5,-2.28883e-005,0.000143052,0.000144959,98.988
0.5,-2.6703e-005,0.000151635,0.000153542,99.708
0.5,-2.9564e-005,0.000145913,0.00014782,101.358
0.5,-2.28883e-005,0.000144959,0.000145913,98.61
0.5,-2.28883e-005,0.000149728,0.000151635,98.592
0.5,-2.47956e-005,0.000145913,0.00014782,99.546
0.5,-2.0981e-005,0.000146867,0.00014782,97.986
0.5,-2.57493e-005,0.00014782,0.000149728,99.714
0.5,-2.00273e-005,0.000141145,0.000142098,98.052
0.5,-2.00273e-005,0.000146867,0.00014782,97.476
0.5,-2.6703e-005,0.000141145,0.000143052,100.422
0.5,-1.81199e-005,0.000139237,0.000140191,97.362
0.5,-2.28883e-005,0.00014782,0.000149728,98.418
0.5,-2.57493e-005,0.000145913,0.00014782,99.846
0.5,-2.19346e-005,0.000149728,0.000151635,98.058
0.5,-2.9564e-005,0.000153542,0.000156404,100.542
0.5,-2.6703e-005,0.000145913,0.000148774,100.308
0.5,-2.19346e-005,0.000150681,0.000152589,98.022
0.6,-2.3842e-005,0.000174523,0.000176431,97.584
0.6,-2.76567e-005,0.000181199,0.000183106,98.574
0.6,-3.05178e-005,0.000174523,0.000176431,99.744
0.6,-2.28883e-005,0.000178338,0.000179292,97.23
0.6,-2.9564e-005,0.000179292,0.000181199,99.048
0.6,-2.6703e-005,0.000171662,0.00017357,98.598
0.6,-2.6703e-005,0.000176431,0.000179292,98.34
0.6,-3.24252e-005,0.000174523,0.000177384,100.344
0.6,-2.57493e-005,0.00017357,0.000175477,98.286
0.6,-2.9564e-005,0.000180245,0.000183106,99.222
0.6,-3.05178e-005,0.000176431,0.000179292,99.636
0.6,-2.28883e-005,0.000179292,0.000180245,96.996
0.6,-3.05178e-005,0.000181199,0.000183106,99.396
0.6,-2.9564e-005,0.000172616,0.000175477,99.39
0.6,-2.3842e-005,0.000178338,0.000179292,97.44
0.6,-2.86103e-005,0.000177384,0.000179292,98.94
0.6,-2.00273e-005,0.000172616,0.00017357,96.606
0.6,-2.28883e-005,0.000182153,0.000183106,97.074
0.6,-2.76567e-005,0.000176431,0.000178338,98.796
0.6,-2.47956e-005,0.000178338,0.000179292,97.65
0.6,-3.14715e-005,0.00018406,0.000186921,99.432
0.6,-3.05178e-005,0.000175477,0.000178338,99.672
0.6,-2.57493e-005,0.000180245,0.000182153,97.98
0.6,-3.14715e-005,0.000177384,0.000180245,99.774
0.6,-2.57493e-005,0.00017357,0.000175477,98.286
0.6,-2.9564e-005,0.000180245,0.000183106,99.222
0.6,-3.33788e-005,0.000174523,0.000177384,100.596
0.6,-2.57493e-005,0.000174523,0.000176431,98.25
0.6,-3.14715e-005,0.000178338,0.000181199,99.738
0.6,-2.9564e-005,0.000171662,0.000174523,99.678
0.6,-2.3842e-005,0.000179292,0.000180245,97.416
0.6,-3.05178e-005,0.000178338,0.000181199,99.534
0.6,-2.47956e-005,0.000175477,0.000177384,97.98
0.6,-2.47956e-005,0.000182153,0.000183106,97.692
0.6,-2.9564e-005,0.00017357,0.000176431,99.57
0.6,-2.6703e-005,0.000172616,0.000174523,98.562
0.6,-2.9564e-005,0.000179292,0.000181199,99.084
0.6,-2.86103e-005,0.000171662,0.00017357,99.246
0.6,-2.47956e-005,0.000176431,0.000178338,97.95
0.6,-3.14715e-005,0.000175477,0.000178338,100.092
0.6,-2.6703e-005,0.000169755,0.000171662,98.694
0.6,-2.76567e-005,0.000176431,0.000179292,98.76
0.6,-3.24252e-005,0.000172616,0.000175477,100.458
0.6,-2.28883e-005,0.000174523,0.000176431,97.152
0.6,-2.86103e-005,0.000179292,0.000181199,98.874
0.6,-2.9564e-005,0.000171662,0.000174523,99.678
0.6,-2.47956e-005,0.000177384,0.000179292,97.89
0.6,-3.43325e-005,0.000181199,0.000185014,100.584
0.6,-3.05178e-005,0.00017357,0.000176431,99.78
0.6,-2.6703e-005,0.000179292,0.000181199,98.25
0.6,-3.14715e-005,0.000176431,0.000179292,99.846
0.6,-2.47956e-005,0.000174523,0.000176431,97.794
0.6,-2.6703e-005,0.000182153,0.00018406,98.1
0.6,-2.9564e-005,0.000174523,0.000176431,99.282
0.6,-2.28883e-005,0.000174523,0.000176431,97.368
0.6,-3.05178e-005,0.000175477,0.000178338,99.672
0.6,-2.6703e-005,0.000169755,0.000171662,98.916
0.6,-2.47956e-005,0.000176431,0.000179292,97.92
0.6,-3.14715e-005,0.000174523,0.000176431,99.96
0.6,-2.6703e-005,0.000170709,0.000172616,98.628
0.6,-2.6703e-005,0.000183106,0.000185967,98.244
0.6,-2.9564e-005,0.000177384,0.000179292,99.15
0.6,-2.3842e-005,0.000179292,0.000180245,97.416
0.6,-2.6703e-005,0.000181199,0.000183106,98.334
0.6,-2.47956e-005,0.000172616,0.000174523,98.13
0.6,-2.28883e-005,0.000176431,0.000178338,97.284
0.6,-3.05178e-005,0.000176431,0.000179292,99.636
0.6,-2.47956e-005,0.000171662,0.00017357,98.16
0.6,-2.57493e-005,0.000179292,0.000181199,98.04
0.6,-2.6703e-005,0.00017357,0.000175477,98.712
0.6,-1.81199e-005,0.000175477,0.000176431,95.622
0.6,-2.47956e-005,0.000182153,0.000183106,97.692
0.6,-2.9564e-005,0.000179292,0.000181199,99.288
0.6,-2.76567e-005,0.000181199,0.000183106,98.574
0.6,-3.33788e-005,0.000182153,0.000185967,100.344
0.6,-2.86103e-005,0.000176431,0.000178338,99.006
0.6,-2.57493e-005,0.000182153,0.00018406,97.896
0.6,-3.05178e-005,0.000179292,0.000181199,99.498
0.6,-2.3842e-005,0.000179292,0.000180245,97.416
0.6,-2.6703e-005,0.000182153,0.00018406,98.304
0.6,-2.76567e-005,0.000171662,0.00017357,99.03
0.6,-2.28883e-005,0.000174523,0.000176431,97.368
0.6,-2.9564e-005,0.000177384,0.000180245,99.36
0.6,-2.6703e-005,0.000172616,0.000174523,98.562
0.6,-3.14715e-005,0.000178338,0.000181199,99.738
0.6,-3.52862e-005,0.000176431,0.000180245,101.064
0.6,-2.6703e-005,0.00017357,0.000175477,98.502
0.6,-2.86103e-005,0.000179292,0.000181199,98.874
0.6,-2.9564e-005,0.000172616,0.000174523,99.426
0.6,-2.19346e-005,0.000176431,0.000178338,96.858
0.6,-2.76567e-005,0.000179292,0.000181199,98.664
0.6,-2.3842e-005,0.000172616,0.000174523,97.668
0.6,-2.19346e-005,0.000177384,0.000179292,96.834
0.6,-2.6703e-005,0.00017357,0.000175477,98.712
