Frequency,XinV,YinV,RinV,outputphase
0.5,-3.43325e-005,0.000154496,0.000158311,102.456
0.5,-2.90872e-005,0.000160457,0.000163318,100.23
0.5,-2.12194e-005,0.000161649,0.000162841,97.458
0.5,-1.31131e-005,0.000159026,0.000159503,94.668
0.5,-1.26362e-005,0.000149728,0.000150205,94.77
0.5,-1.71663e-005,0.000142814,0.000143767,96.786
0.5,-2.62262e-005,0.000142098,0.000144483,100.362
0.5,-3.09946e-005,0.000146628,0.000149728,101.874
0.5,-3.12331e-005,0.000153781,0.000157119,101.442
0.5,-2.83719e-005,0.000160695,0.000163318,99.99
0.5,-2.31267e-005,0.000162602,0.000164271,98.046
0.5,-1.74047e-005,0.000159026,0.00015998,96.216
0.5,-1.40668e-005,0.000148536,0.000149251,95.382
0.5,-1.59742e-005,0.00014186,0.000142814,96.36
0.5,-2.40804e-005,0.000136853,0.000138999,99.936
0.5,-3.12331e-005,0.000140429,0.000143767,102.51
0.5,-3.52862e-005,0.000151158,0.000155211,103.08
0.6,-2.00273e-005,0.000174285,0.000175477,96.492
0.6,-2.50341e-005,0.000175,0.000176908,98.07
0.6,-3.38557e-005,0.0001781,0.000181199,100.704
0.6,-3.88625e-005,0.000183345,0.000187398,101.952
0.6,-3.91009e-005,0.00018859,0.000192643,101.682
0.6,-3.17099e-005,0.000191451,0.000193835,99.342
0.6,-2.28883e-005,0.000189782,0.000191213,96.852
0.6,-2.05041e-005,0.000183822,0.000184775,96.312
0.6,-2.12194e-005,0.000175715,0.000176908,96.81
0.6,-2.55109e-005,0.000170947,0.000172854,98.472
0.6,-3.38557e-005,0.000172378,0.000175715,101.1
0.6,-3.83856e-005,0.000180722,0.000184775,101.916
0.6,-3.71935e-005,0.000186921,0.000190497,101.238
0.6,-3.00409e-005,0.000190497,0.000192882,98.94
0.6,-2.19346e-005,0.000190497,0.000191689,96.534
0.6,-1.71663e-005,0.000185729,0.000186444,95.226
0.6,-1.71663e-005,0.000176431,0.000177146,95.556
0.6,-2.19346e-005,0.000167609,0.000168801,97.422
0.6,-3.07562e-005,0.000164987,0.000167609,100.584
0.6,-3.79088e-005,0.000166656,0.000170709,102.792
0.6,-3.81472e-005,0.000177146,0.000181199,102.096
0.6,-3.60014e-005,0.000184298,0.000187875,100.992
0.6,-2.9564e-005,0.000191451,0.000193597,98.76
0.6,-2.33651e-005,0.00018859,0.000190021,96.996
0.6,-1.6451e-005,0.000180484,0.000181199,95.166
0.6,-1.62126e-005,0.000171901,0.000172616,95.37
0.6,-2.31267e-005,0.000167371,0.000168801,97.818
0.6,-3.21867e-005,0.00016904,0.000172139,100.764
0.6,-3.93393e-005,0.000174285,0.000178576,102.66
0.6,-4.05314e-005,0.000181437,0.000185967,102.528
0.6,-3.8624e-005,0.000189067,0.000192882,101.502
0.6,-3.17099e-005,0.000192166,0.000194789,99.348
0.6,-2.36036e-005,0.000189305,0.000190736,97.074
0.6,-1.95504e-005,0.000180484,0.000181437,96.114
0.6,-2.28883e-005,0.000173808,0.000175239,97.482
0.6,-2.71798e-005,0.000169755,0.000172139,99.078
0.6,-3.36173e-005,0.000171424,0.000174762,101.04
0.6,-4.0293e-005,0.000178338,0.000182868,102.684
0.6,-4.0293e-005,0.000185967,0.000190259,102.186
0.6,-3.38557e-005,0.000190736,0.000193597,100.05
0.6,-2.55109e-005,0.000189782,0.000191451,97.65
0.6,-2.07425e-005,0.000185967,0.00018716,96.336
0.6,-1.85968e-005,0.000177623,0.000178576,95.946
0.6,-2.55109e-005,0.000172139,0.000173808,98.37
0.6,-3.2902e-005,0.000168563,0.000171662,101.016
0.6,-3.8624e-005,0.000173808,0.0001781,102.474
0.6,-4.36308e-005,0.000181199,0.000186444,103.488
0.6,-4.26772e-005,0.000188113,0.000192882,102.714
0.6,-3.43325e-005,0.000192643,0.000195504,100.104
0.6,-2.6703e-005,0.000190736,0.000192643,97.956
0.6,-2.2173e-005,0.00018406,0.000185252,96.864
0.6,-2.24115e-005,0.000176669,0.0001781,97.2
0.6,-2.62262e-005,0.000171424,0.000173331,98.622
