Frequency,XinV,YinV,RinV,outputphase
0.5,9.77522e-006,0.000263216,0.000263454,87.828
0.5,1.26362e-005,0.000266315,0.000266554,87.24
0.5,1.71663e-005,0.000267269,0.000267746,86.292
0.5,2.05041e-005,0.000266792,0.000267508,85.572
0.5,2.31267e-005,0.000265123,0.000266315,84.972
0.5,2.43188e-005,0.000261785,0.000262978,84.69
0.5,2.43188e-005,0.000257256,0.000258448,84.558
0.5,2.24115e-005,0.000254633,0.000255587,84.948
1.0,2.64646e-005,0.000509027,0.000509743,87
1.0,2.81335e-005,0.000521187,0.000521902,86.904
1.0,3.26636e-005,0.00052667,0.000527624,86.436
1.0,3.55246e-005,0.000527147,0.000528339,86.13
1.0,3.76704e-005,0.000526194,0.000527624,85.89
1.0,4.00546e-005,0.000523094,0.000524525,85.608
1.0,4.17235e-005,0.000518803,0.000520471,85.392
1.0,4.0293e-005,0.000515465,0.000517134,85.506
1.0,3.69551e-005,0.000512127,0.000513319,85.848
1.0,3.2902e-005,0.000511412,0.000512604,86.31
1.0,3.00409e-005,0.000512604,0.000513557,86.634
1.0,2.76567e-005,0.000514273,0.000514988,86.922
1.0,2.62262e-005,0.000518564,0.000519279,87.096
1.0,2.57493e-005,0.000521902,0.000522617,87.168
1.0,2.81335e-005,0.00052524,0.000525955,86.91
1.0,3.17099e-005,0.000526909,0.000528101,86.544
1.0,3.50478e-005,0.000526432,0.000527624,86.178
1.0,3.91009e-005,0.000524286,0.000525717,85.728
1.0,3.98161e-005,0.000521425,0.000523094,85.632
1.0,3.91009e-005,0.000518087,0.000519756,85.662
1.0,3.81472e-005,0.000515226,0.000516418,85.764
1.0,3.50478e-005,0.000513796,0.000514988,86.088
1.0,3.19483e-005,0.000514034,0.000514988,86.418
1.0,2.88488e-005,0.00051618,0.000517134,86.784
1.0,2.76567e-005,0.000519756,0.000520233,86.934
1.0,2.64646e-005,0.000523333,0.000524048,87.084
1.0,2.69414e-005,0.000525955,0.00052667,87.06
1.0,2.98024e-005,0.000529293,0.000530247,86.778
